voice_location,label
data/wav/fake_voice/file_11__15540.wav,0
data/wav/fake_voice/file_11__578.wav,0
data/wav/real_voice/file_11_13674.wav,1
data/wav/fake_voice/file_11__6893.wav,0
data/wav/fake_voice/file_11__19798.wav,0
data/wav/fake_voice/file_11__22156.wav,0
data/wav/real_voice/file_11_29388.wav,1
data/wav/fake_voice/file_11__23143.wav,0
data/wav/real_voice/file_12_32379.wav,1
data/wav/fake_voice/file_11__32148.wav,0
data/wav/real_voice/file_11_21035.wav,1
data/wav/real_voice/file_11_33366.wav,1
data/wav/fake_voice/file_11__14267.wav,0
data/wav/fake_voice/file_11__26834.wav,0
data/wav/fake_voice/file_11__8091.wav,0
data/wav/real_voice/file_11_16448.wav,1
data/wav/fake_voice/file_11__13820.wav,0
data/wav/real_voice/file_11_25856.wav,1
data/wav/fake_voice/file_11__20114.wav,0
data/wav/fake_voice/file_11__8930.wav,0
data/wav/real_voice/file_12_4009.wav,1
data/wav/fake_voice/file_11__22082.wav,0
data/wav/real_voice/file_11_11202.wav,1
data/wav/fake_voice/file_11__31323.wav,0
data/wav/fake_voice/file_12_20572.wav,0
data/wav/real_voice/file_11_2269.wav,1
data/wav/real_voice/file_12_5058.wav,1
data/wav/real_voice/file_11_19000.wav,1
data/wav/real_voice/file_11_18794.wav,1
data/wav/real_voice/file_11_463.wav,1
data/wav/real_voice/file_12_33411.wav,1
data/wav/real_voice/file_11_4189.wav,1
data/wav/real_voice/file_11_6087.wav,1
data/wav/fake_voice/file_12_6505.wav,0
data/wav/real_voice/file_11_14370.wav,1
data/wav/real_voice/file_11_9836.wav,1
data/wav/real_voice/file_11_25167.wav,1
data/wav/fake_voice/file_12_33411.wav,0
data/wav/fake_voice/file_11__18963.wav,0
data/wav/fake_voice/file_12_6487.wav,0
data/wav/fake_voice/file_11__22903.wav,0
data/wav/fake_voice/file_11__30823.wav,0
data/wav/fake_voice/file_11__21656.wav,0
data/wav/real_voice/file_12_9565.wav,1
data/wav/real_voice/file_11_15438.wav,1
data/wav/real_voice/file_12_14203.wav,1
data/wav/fake_voice/file_12_9596.wav,0
data/wav/real_voice/file_12_7956.wav,1
data/wav/fake_voice/file_11__9183.wav,0
data/wav/real_voice/file_11_3137.wav,1
data/wav/fake_voice/file_11__8334.wav,0
data/wav/real_voice/file_11_17302.wav,1
data/wav/fake_voice/file_11__14392.wav,0
data/wav/real_voice/file_11_16581.wav,1
data/wav/fake_voice/file_11__19465.wav,0
data/wav/fake_voice/file_11__5708.wav,0
data/wav/real_voice/file_12_18167.wav,1
data/wav/fake_voice/file_12_11142.wav,0
data/wav/fake_voice/file_11__6799.wav,0
data/wav/real_voice/file_11_22013.wav,1
data/wav/fake_voice/file_11__31629.wav,0
data/wav/fake_voice/file_12_14652.wav,0
data/wav/real_voice/file_11_14254.wav,1
data/wav/real_voice/file_11_7388.wav,1
data/wav/fake_voice/file_12_1873.wav,0
data/wav/fake_voice/file_12_17012.wav,0
data/wav/fake_voice/file_11__22065.wav,0
data/wav/fake_voice/file_11__13004.wav,0
data/wav/fake_voice/file_11__9528.wav,0
data/wav/fake_voice/file_11__31077.wav,0
data/wav/fake_voice/file_12_21026.wav,0
data/wav/real_voice/file_11_21478.wav,1
data/wav/fake_voice/file_11__7470.wav,0
data/wav/real_voice/file_11_8808.wav,1
data/wav/fake_voice/file_11__30796.wav,0
data/wav/real_voice/file_11_12429.wav,1
data/wav/fake_voice/file_11__13200.wav,0
data/wav/fake_voice/file_11__23760.wav,0
data/wav/real_voice/file_11_16353.wav,1
data/wav/fake_voice/file_11__19597.wav,0
data/wav/real_voice/file_12_31746.wav,1
data/wav/real_voice/file_12_13735.wav,1
data/wav/fake_voice/file_11__17798.wav,0
data/wav/real_voice/file_11_19465.wav,1
data/wav/real_voice/file_11_4065.wav,1
data/wav/fake_voice/file_11__32194.wav,0
data/wav/fake_voice/file_11__13408.wav,0
data/wav/real_voice/file_12_23969.wav,1
data/wav/fake_voice/file_11__21353.wav,0
data/wav/fake_voice/file_11__13599.wav,0
data/wav/fake_voice/file_12_7029.wav,0
data/wav/fake_voice/file_12_14903.wav,0
data/wav/fake_voice/file_11__18596.wav,0
data/wav/real_voice/file_11_14297.wav,1
data/wav/real_voice/file_11_31869.wav,1
data/wav/fake_voice/file_11__16723.wav,0
data/wav/fake_voice/file_12_19316.wav,0
data/wav/fake_voice/file_11__4404.wav,0
data/wav/real_voice/file_11_31379.wav,1
data/wav/real_voice/file_11_18593.wav,1
data/wav/real_voice/file_12_12489.wav,1
data/wav/real_voice/file_11_14542.wav,1
data/wav/real_voice/file_12_2696.wav,1
data/wav/real_voice/file_11_12195.wav,1
data/wav/fake_voice/file_12_33980.wav,0
data/wav/real_voice/file_11_31353.wav,1
data/wav/fake_voice/file_11__25172.wav,0
data/wav/fake_voice/file_11__19319.wav,0
data/wav/fake_voice/file_11__25914.wav,0
data/wav/fake_voice/file_11__32380.wav,0
data/wav/real_voice/file_12_8459.wav,1
data/wav/real_voice/file_11_21234.wav,1
data/wav/fake_voice/file_12_12840.wav,0
data/wav/real_voice/file_12_34146.wav,1
data/wav/fake_voice/file_12_28280.wav,0
data/wav/fake_voice/file_11__29596.wav,0
data/wav/fake_voice/file_11__1684.wav,0
data/wav/real_voice/file_11_10267.wav,1
data/wav/fake_voice/file_11__26516.wav,0
data/wav/real_voice/file_11_26691.wav,1
data/wav/real_voice/file_11_22513.wav,1
data/wav/real_voice/file_11_19450.wav,1
data/wav/real_voice/file_11_9139.wav,1
data/wav/fake_voice/file_11__9862.wav,0
data/wav/real_voice/file_12_8101.wav,1
data/wav/fake_voice/file_11__27500.wav,0
data/wav/real_voice/file_11_1207.wav,1
data/wav/fake_voice/file_11__15265.wav,0
data/wav/fake_voice/file_11__30137.wav,0
data/wav/real_voice/file_11_6518.wav,1
data/wav/fake_voice/file_11__33707.wav,0
data/wav/real_voice/file_11_33555.wav,1
data/wav/fake_voice/file_11__7652.wav,0
data/wav/real_voice/file_12_1348.wav,1
data/wav/real_voice/file_11_15859.wav,1
data/wav/real_voice/file_12_32895.wav,1
data/wav/real_voice/file_12_14137.wav,1
data/wav/real_voice/file_11_14475.wav,1
data/wav/fake_voice/file_11__5730.wav,0
data/wav/real_voice/file_11_33707.wav,1
data/wav/fake_voice/file_11__17413.wav,0
data/wav/fake_voice/file_12_31675.wav,0
data/wav/fake_voice/file_11__33307.wav,0
data/wav/real_voice/file_11_25648.wav,1
data/wav/real_voice/file_12_28433.wav,1
data/wav/real_voice/file_11_12542.wav,1
data/wav/fake_voice/file_12_15893.wav,0
data/wav/real_voice/file_11_32629.wav,1
data/wav/fake_voice/file_12_13389.wav,0
data/wav/fake_voice/file_11__27139.wav,0
data/wav/real_voice/file_11_26614.wav,1
data/wav/real_voice/file_12_11129.wav,1
data/wav/fake_voice/file_12_15765.wav,0
data/wav/fake_voice/fake1_6.wav,0
data/wav/real_voice/file_11_33780.wav,1
data/wav/real_voice/file_12_885.wav,1
data/wav/fake_voice/file_12_30781.wav,0
data/wav/fake_voice/file_11__24763.wav,0
data/wav/real_voice/file_11_229.wav,1
data/wav/fake_voice/file_11__1079.wav,0
data/wav/real_voice/file_12_1866.wav,1
data/wav/fake_voice/file_12_25092.wav,0
data/wav/real_voice/file_11_5665.wav,1
data/wav/real_voice/file_11_11375.wav,1
data/wav/fake_voice/file_11__807.wav,0
data/wav/fake_voice/file_11__29275.wav,0
data/wav/fake_voice/file_11__14060.wav,0
data/wav/fake_voice/file_12_24855.wav,0
data/wav/fake_voice/file_11__14718.wav,0
data/wav/fake_voice/file_11__13549.wav,0
data/wav/fake_voice/file_11__583.wav,0
data/wav/real_voice/file_11_15594.wav,1
data/wav/real_voice/file_12_2610.wav,1
data/wav/fake_voice/file_11__32843.wav,0
data/wav/fake_voice/file_12_6770.wav,0
data/wav/real_voice/file_11_11269.wav,1
data/wav/fake_voice/file_12_23926.wav,0
data/wav/fake_voice/file_12_9373.wav,0
data/wav/fake_voice/file_12_1558.wav,0
data/wav/fake_voice/file_12_7628.wav,0
data/wav/fake_voice/file_11__34000.wav,0
data/wav/real_voice/file_11_1206.wav,1
data/wav/fake_voice/file_12_13845.wav,0
data/wav/fake_voice/file_11__1539.wav,0
data/wav/fake_voice/file_12_24492.wav,0
data/wav/fake_voice/file_12_30350.wav,0
data/wav/real_voice/file_11_3362.wav,1
data/wav/fake_voice/file_11__20691.wav,0
data/wav/fake_voice/file_11__11710.wav,0
data/wav/fake_voice/file_11__5895.wav,0
data/wav/fake_voice/file_11__26661.wav,0
data/wav/fake_voice/file_11__21894.wav,0
data/wav/fake_voice/file_12_18828.wav,0
data/wav/fake_voice/file_11__31473.wav,0
data/wav/real_voice/file_11_17668.wav,1
data/wav/real_voice/file_11_30240.wav,1
data/wav/real_voice/file_11_16972.wav,1
data/wav/fake_voice/file_11__9347.wav,0
data/wav/real_voice/file_11_22330.wav,1
data/wav/fake_voice/file_12_19478.wav,0
data/wav/real_voice/file_12_9013.wav,1
data/wav/fake_voice/file_11__20053.wav,0
data/wav/real_voice/file_12_22789.wav,1
data/wav/fake_voice/file_11__24518.wav,0
data/wav/real_voice/file_11_31614.wav,1
data/wav/real_voice/file_11_10369.wav,1
data/wav/real_voice/file_11_8149.wav,1
data/wav/fake_voice/file_12_9422.wav,0
data/wav/fake_voice/file_11__22852.wav,0
data/wav/real_voice/file_11_21191.wav,1
data/wav/fake_voice/file_11__17911.wav,0
data/wav/real_voice/file_11_9025.wav,1
data/wav/real_voice/file_11_15689.wav,1
data/wav/fake_voice/file_11__25050.wav,0
data/wav/real_voice/file_12_586.wav,1
data/wav/fake_voice/file_11__25109.wav,0
data/wav/real_voice/file_11_31720.wav,1
data/wav/fake_voice/file_12_21739.wav,0
data/wav/fake_voice/file_11__32889.wav,0
data/wav/fake_voice/file_12_9140.wav,0
data/wav/real_voice/file_11_8621.wav,1
data/wav/real_voice/file_12_114.wav,1
data/wav/real_voice/file_12_6158.wav,1
data/wav/real_voice/file_12_18544.wav,1
data/wav/fake_voice/file_11__33558.wav,0
data/wav/real_voice/file_12_3207.wav,1
data/wav/real_voice/file_11_9914.wav,1
data/wav/fake_voice/file_11__10251.wav,0
data/wav/real_voice/file_12_16534.wav,1
data/wav/real_voice/speaker5_1.wav,1
data/wav/real_voice/file_12_11545.wav,1
data/wav/real_voice/file_11_11879.wav,1
data/wav/fake_voice/file_11__4463.wav,0
data/wav/real_voice/file_11_817.wav,1
data/wav/fake_voice/file_11__14286.wav,0
data/wav/real_voice/file_11_31292.wav,1
data/wav/fake_voice/file_11__10263.wav,0
data/wav/fake_voice/file_12_28842.wav,0
data/wav/real_voice/file_11_6867.wav,1
data/wav/real_voice/file_11_16666.wav,1
data/wav/fake_voice/file_11__8276.wav,0
data/wav/real_voice/file_12_12010.wav,1
data/wav/real_voice/file_11_24230.wav,1
data/wav/real_voice/file_11_33234.wav,1
data/wav/real_voice/file_11_27635.wav,1
data/wav/real_voice/file_12_2028.wav,1
data/wav/real_voice/file_11_23104.wav,1
data/wav/fake_voice/file_11__12964.wav,0
data/wav/real_voice/speaker2_8.wav,1
data/wav/real_voice/file_12_10832.wav,1
data/wav/fake_voice/file_11__3507.wav,0
data/wav/fake_voice/file_11__16793.wav,0
data/wav/real_voice/file_11_16617.wav,1
data/wav/real_voice/file_11_25036.wav,1
data/wav/real_voice/file_12_2263.wav,1
data/wav/real_voice/file_11_22664.wav,1
data/wav/real_voice/file_11_15489.wav,1
data/wav/real_voice/file_12_7746.wav,1
data/wav/real_voice/file_11_4626.wav,1
data/wav/fake_voice/file_11__7832.wav,0
data/wav/fake_voice/file_11__13703.wav,0
data/wav/real_voice/file_12_17975.wav,1
data/wav/real_voice/file_11_29710.wav,1
data/wav/real_voice/file_11_8893.wav,1
data/wav/fake_voice/file_11__5918.wav,0
data/wav/real_voice/file_11_1755.wav,1
data/wav/real_voice/file_11_15429.wav,1
data/wav/fake_voice/file_12_27694.wav,0
data/wav/real_voice/file_11_21789.wav,1
data/wav/real_voice/file_11_32731.wav,1
data/wav/fake_voice/file_11__23470.wav,0
data/wav/fake_voice/file_11__30397.wav,0
data/wav/real_voice/file_12_25512.wav,1
data/wav/fake_voice/file_12_25376.wav,0
data/wav/fake_voice/file_12_18544.wav,0
data/wav/real_voice/file_11_32160.wav,1
data/wav/fake_voice/file_11__23015.wav,0
data/wav/real_voice/file_11_30266.wav,1
data/wav/fake_voice/file_11__33380.wav,0
data/wav/fake_voice/file_11__32925.wav,0
data/wav/real_voice/file_11_10160.wav,1
data/wav/fake_voice/file_11__32303.wav,0
data/wav/real_voice/file_12_3393.wav,1
data/wav/fake_voice/file_11__30063.wav,0
data/wav/fake_voice/file_11__1975.wav,0
data/wav/fake_voice/file_11__5388.wav,0
data/wav/real_voice/file_12_7633.wav,1
data/wav/real_voice/file_11_22195.wav,1
data/wav/real_voice/file_11_27578.wav,1
data/wav/real_voice/file_11_15329.wav,1
data/wav/fake_voice/file_12_16020.wav,0
data/wav/fake_voice/file_12_31903.wav,0
data/wav/real_voice/file_11_3703.wav,1
data/wav/fake_voice/file_12_17975.wav,0
data/wav/fake_voice/file_11__5147.wav,0
data/wav/real_voice/file_11_13770.wav,1
data/wav/real_voice/file_12_14383.wav,1
data/wav/real_voice/file_11_33837.wav,1
data/wav/fake_voice/file_11__30324.wav,0
data/wav/real_voice/file_12_19668.wav,1
data/wav/real_voice/file_11_10331.wav,1
data/wav/real_voice/file_12_18319.wav,1
data/wav/fake_voice/fake3_5.wav,0
data/wav/real_voice/file_11_18926.wav,1
data/wav/real_voice/file_11_14816.wav,1
data/wav/fake_voice/file_12_27569.wav,0
data/wav/real_voice/file_11_33408.wav,1
data/wav/real_voice/file_11_19821.wav,1
data/wav/real_voice/file_12_17188.wav,1
data/wav/fake_voice/file_11__33629.wav,0
data/wav/fake_voice/file_11__28636.wav,0
data/wav/fake_voice/file_12_4009.wav,0
data/wav/real_voice/file_11_13549.wav,1
data/wav/fake_voice/file_12_14584.wav,0
data/wav/fake_voice/file_11__18888.wav,0
data/wav/fake_voice/file_11__4835.wav,0
data/wav/fake_voice/file_11__8122.wav,0
data/wav/real_voice/file_12_1353.wav,1
data/wav/fake_voice/file_12_31858.wav,0
data/wav/fake_voice/file_12_13081.wav,0
data/wav/fake_voice/file_11__15647.wav,0
data/wav/real_voice/file_12_31626.wav,1
data/wav/fake_voice/file_11__13218.wav,0
data/wav/real_voice/file_12_11744.wav,1
data/wav/fake_voice/file_11__28243.wav,0
data/wav/real_voice/file_11_7892.wav,1
data/wav/real_voice/file_11_7686.wav,1
data/wav/real_voice/file_12_13014.wav,1
data/wav/real_voice/file_11_30652.wav,1
data/wav/fake_voice/file_11__26783.wav,0
data/wav/fake_voice/file_11__14811.wav,0
data/wav/fake_voice/file_12_28388.wav,0
data/wav/real_voice/file_11_21571.wav,1
data/wav/fake_voice/file_11__3176.wav,0
data/wav/real_voice/file_12_29378.wav,1
data/wav/fake_voice/file_12_23644.wav,0
data/wav/real_voice/file_11_23586.wav,1
data/wav/real_voice/file_12_19683.wav,1
data/wav/fake_voice/file_12_16721.wav,0
data/wav/fake_voice/file_12_5137.wav,0
data/wav/fake_voice/fake5_7.wav,0
data/wav/fake_voice/file_11__16175.wav,0
data/wav/fake_voice/file_11__9912.wav,0
data/wav/fake_voice/file_12_9645.wav,0
data/wav/real_voice/file_11_30424.wav,1
data/wav/fake_voice/file_12_22088.wav,0
data/wav/fake_voice/file_11__21864.wav,0
data/wav/real_voice/file_11_8777.wav,1
data/wav/fake_voice/fake1_5.wav,0
data/wav/fake_voice/file_12_5794.wav,0
data/wav/fake_voice/file_11__13776.wav,0
data/wav/real_voice/file_11_32148.wav,1
data/wav/real_voice/file_11_7027.wav,1
data/wav/real_voice/file_12_5898.wav,1
data/wav/real_voice/file_12_21153.wav,1
data/wav/fake_voice/fake5_4.wav,0
data/wav/fake_voice/file_12_22325.wav,0
data/wav/real_voice/file_11_12191.wav,1
data/wav/fake_voice/file_11__7548.wav,0
data/wav/real_voice/file_11_16344.wav,1
data/wav/fake_voice/file_11__20484.wav,0
data/wav/real_voice/file_11_23660.wav,1
data/wav/real_voice/file_11_13109.wav,1
data/wav/real_voice/file_11_31709.wav,1
data/wav/real_voice/file_12_1953.wav,1
data/wav/real_voice/file_11_19714.wav,1
data/wav/real_voice/file_11_18404.wav,1
data/wav/fake_voice/file_11__23509.wav,0
data/wav/real_voice/file_12_26335.wav,1
data/wav/real_voice/file_11_18512.wav,1
data/wav/fake_voice/file_11__7821.wav,0
data/wav/fake_voice/file_12_3611.wav,0
data/wav/fake_voice/file_12_3059.wav,0
data/wav/fake_voice/file_11__27939.wav,0
data/wav/real_voice/file_11_5001.wav,1
data/wav/real_voice/file_11_5390.wav,1
data/wav/real_voice/file_11_27927.wav,1
data/wav/real_voice/file_11_23857.wav,1
data/wav/fake_voice/file_12_1723.wav,0
data/wav/fake_voice/file_12_2445.wav,0
data/wav/fake_voice/file_12_29008.wav,0
data/wav/fake_voice/file_11__9494.wav,0
data/wav/fake_voice/file_11__719.wav,0
data/wav/fake_voice/file_11__22739.wav,0
data/wav/fake_voice/file_11__6533.wav,0
data/wav/real_voice/file_12_13238.wav,1
data/wav/real_voice/file_12_20970.wav,1
data/wav/real_voice/file_11_33110.wav,1
data/wav/fake_voice/file_11__21201.wav,0
data/wav/real_voice/file_11_12528.wav,1
data/wav/fake_voice/file_11__8185.wav,0
data/wav/fake_voice/file_11__236.wav,0
data/wav/real_voice/file_12_2430.wav,1
data/wav/fake_voice/file_11__9603.wav,0
data/wav/real_voice/file_12_3228.wav,1
data/wav/fake_voice/file_11__5194.wav,0
data/wav/fake_voice/file_11__6630.wav,0
data/wav/real_voice/file_11_12645.wav,1
data/wav/fake_voice/file_11__32964.wav,0
data/wav/real_voice/file_11_26641.wav,1
data/wav/real_voice/file_11_13994.wav,1
data/wav/real_voice/file_11_6651.wav,1
data/wav/real_voice/file_12_17941.wav,1
data/wav/real_voice/file_12_28555.wav,1
data/wav/real_voice/file_12_11066.wav,1
data/wav/real_voice/file_12_20356.wav,1
data/wav/real_voice/file_12_16304.wav,1
data/wav/real_voice/file_11_9912.wav,1
data/wav/fake_voice/file_11__18881.wav,0
data/wav/fake_voice/file_12_26637.wav,0
data/wav/real_voice/file_12_498.wav,1
data/wav/fake_voice/file_12_32970.wav,0
data/wav/fake_voice/file_11__21049.wav,0
data/wav/fake_voice/file_12_18519.wav,0
data/wav/fake_voice/file_12_23265.wav,0
data/wav/real_voice/file_11_5380.wav,1
data/wav/real_voice/file_11_11267.wav,1
data/wav/real_voice/file_12_33497.wav,1
data/wav/fake_voice/file_12_18319.wav,0
data/wav/fake_voice/file_11__21303.wav,0
data/wav/fake_voice/file_12_32808.wav,0
data/wav/real_voice/file_11_8222.wav,1
data/wav/fake_voice/file_12_13062.wav,0
data/wav/fake_voice/file_11__34507.wav,0
data/wav/fake_voice/file_11__4996.wav,0
data/wav/real_voice/file_11_18716.wav,1
data/wav/real_voice/file_11_16991.wav,1
data/wav/fake_voice/file_12_4400.wav,0
data/wav/real_voice/file_11_280.wav,1
data/wav/fake_voice/file_11__21478.wav,0
data/wav/fake_voice/file_11__32160.wav,0
data/wav/fake_voice/file_12_23318.wav,0
data/wav/real_voice/file_11_11618.wav,1
data/wav/fake_voice/file_12_7723.wav,0
data/wav/real_voice/file_11_9603.wav,1
data/wav/fake_voice/file_11__23994.wav,0
data/wav/real_voice/file_11_27725.wav,1
data/wav/real_voice/file_11_4984.wav,1
data/wav/fake_voice/file_11__14850.wav,0
data/wav/real_voice/file_11_12938.wav,1
data/wav/fake_voice/file_12_10656.wav,0
data/wav/fake_voice/file_12_34475.wav,0
data/wav/real_voice/file_12_31835.wav,1
data/wav/fake_voice/file_11__7069.wav,0
data/wav/fake_voice/file_11__463.wav,0
data/wav/fake_voice/file_12_26648.wav,0
data/wav/real_voice/file_11_3654.wav,1
data/wav/real_voice/file_11_7864.wav,1
data/wav/fake_voice/file_11__28070.wav,0
data/wav/fake_voice/file_11__25222.wav,0
data/wav/real_voice/file_11_12002.wav,1
data/wav/real_voice/file_11_7168.wav,1
data/wav/real_voice/file_11_19956.wav,1
data/wav/real_voice/file_11_13203.wav,1
data/wav/real_voice/file_11_7744.wav,1
data/wav/real_voice/file_11_26000.wav,1
data/wav/real_voice/file_11_27939.wav,1
data/wav/fake_voice/file_12_12977.wav,0
data/wav/fake_voice/file_11__20624.wav,0
data/wav/real_voice/file_12_3605.wav,1
data/wav/fake_voice/file_12_34229.wav,0
data/wav/real_voice/file_11_25330.wav,1
data/wav/fake_voice/file_12_24177.wav,0
data/wav/real_voice/file_12_9127.wav,1
data/wav/fake_voice/file_11__13315.wav,0
data/wav/fake_voice/file_12_13779.wav,0
data/wav/fake_voice/file_12_2028.wav,0
data/wav/fake_voice/file_11__25202.wav,0
data/wav/real_voice/file_11_14224.wav,1
data/wav/fake_voice/file_11__14772.wav,0
data/wav/fake_voice/file_12_8762.wav,0
data/wav/fake_voice/file_11__10973.wav,0
data/wav/fake_voice/file_12_22076.wav,0
data/wav/real_voice/file_12_705.wav,1
data/wav/fake_voice/file_11__15859.wav,0
data/wav/real_voice/file_11_11546.wav,1
data/wav/real_voice/file_11_29441.wav,1
data/wav/real_voice/file_11_18343.wav,1
data/wav/fake_voice/file_11__6960.wav,0
data/wav/real_voice/file_12_26566.wav,1
data/wav/real_voice/file_12_32190.wav,1
data/wav/fake_voice/file_11__8893.wav,0
data/wav/fake_voice/file_12_2255.wav,0
data/wav/real_voice/file_12_31602.wav,1
data/wav/fake_voice/file_11__32951.wav,0
data/wav/real_voice/file_11_31175.wav,1
data/wav/fake_voice/file_11__12577.wav,0
data/wav/real_voice/file_11_936.wav,1
data/wav/fake_voice/file_11__28416.wav,0
data/wav/real_voice/file_12_25561.wav,1
data/wav/real_voice/file_12_33980.wav,1
data/wav/fake_voice/file_11__2120.wav,0
data/wav/fake_voice/file_12_28163.wav,0
data/wav/real_voice/file_11_12973.wav,1
data/wav/real_voice/file_12_124.wav,1
data/wav/real_voice/file_11_10749.wav,1
data/wav/real_voice/file_11_34053.wav,1
data/wav/fake_voice/file_11__29497.wav,0
data/wav/fake_voice/file_11__15324.wav,0
data/wav/real_voice/file_11_20953.wav,1
data/wav/real_voice/file_12_22024.wav,1
data/wav/fake_voice/file_11__26026.wav,0
data/wav/real_voice/file_11_1664.wav,1
data/wav/fake_voice/file_11__1033.wav,0
data/wav/real_voice/file_12_10991.wav,1
data/wav/fake_voice/file_12_30068.wav,0
data/wav/real_voice/file_11_22127.wav,1
data/wav/real_voice/file_12_1588.wav,1
data/wav/real_voice/file_12_32638.wav,1
data/wav/fake_voice/file_11__32850.wav,0
data/wav/real_voice/file_12_9145.wav,1
data/wav/real_voice/file_11_5674.wav,1
data/wav/real_voice/file_11_9257.wav,1
data/wav/real_voice/file_12_12231.wav,1
data/wav/fake_voice/file_12_3739.wav,0
data/wav/real_voice/file_11_17107.wav,1
data/wav/fake_voice/file_11__2427.wav,0
data/wav/fake_voice/file_11__24689.wav,0
data/wav/fake_voice/file_11__31201.wav,0
data/wav/real_voice/file_12_32163.wav,1
data/wav/fake_voice/file_11__16390.wav,0
data/wav/fake_voice/file_11__12079.wav,0
data/wav/fake_voice/file_11__22683.wav,0
data/wav/real_voice/file_11_9099.wav,1
data/wav/real_voice/file_12_16302.wav,1
data/wav/real_voice/file_11_23087.wav,1
data/wav/fake_voice/file_12_33122.wav,0
data/wav/fake_voice/file_11__23315.wav,0
data/wav/fake_voice/file_12_1827.wav,0
data/wav/fake_voice/file_11__11796.wav,0
data/wav/real_voice/file_11_24076.wav,1
data/wav/real_voice/file_12_3739.wav,1
data/wav/real_voice/file_11_23037.wav,1
data/wav/fake_voice/file_11__14254.wav,0
data/wav/real_voice/file_12_28969.wav,1
data/wav/real_voice/file_11_3724.wav,1
data/wav/real_voice/file_11_6488.wav,1
data/wav/real_voice/file_12_1486.wav,1
data/wav/real_voice/speaker2_4.wav,1
data/wav/real_voice/file_12_340.wav,1
data/wav/real_voice/file_11_30910.wav,1
data/wav/fake_voice/file_12_6406.wav,0
data/wav/fake_voice/file_12_31835.wav,0
data/wav/fake_voice/fake5_1.wav,0
data/wav/fake_voice/file_11__25854.wav,0
data/wav/fake_voice/file_11__25134.wav,0
data/wav/real_voice/file_12_13275.wav,1
data/wav/real_voice/file_12_4183.wav,1
data/wav/real_voice/file_11_27734.wav,1
data/wav/real_voice/file_11_460.wav,1
data/wav/real_voice/file_11_10973.wav,1
data/wav/real_voice/file_11_2852.wav,1
data/wav/fake_voice/file_12_93.wav,0
data/wav/real_voice/file_11_10333.wav,1
data/wav/real_voice/file_12_8617.wav,1
data/wav/real_voice/file_11_25530.wav,1
data/wav/real_voice/file_11_6134.wav,1
data/wav/real_voice/file_12_1089.wav,1
data/wav/fake_voice/file_12_12709.wav,0
data/wav/real_voice/file_12_15423.wav,1
data/wav/real_voice/file_11_13311.wav,1
data/wav/real_voice/file_11_9215.wav,1
data/wav/fake_voice/file_11__23586.wav,0
data/wav/real_voice/file_11_3046.wav,1
data/wav/fake_voice/file_12_21209.wav,0
data/wav/real_voice/file_12_28725.wav,1
data/wav/fake_voice/file_12_629.wav,0
data/wav/real_voice/file_12_19776.wav,1
data/wav/real_voice/file_11_29837.wav,1
data/wav/fake_voice/file_12_19194.wav,0
data/wav/real_voice/file_12_15590.wav,1
data/wav/fake_voice/file_12_34215.wav,0
data/wav/fake_voice/file_11__4947.wav,0
data/wav/fake_voice/file_11__30872.wav,0
data/wav/fake_voice/file_11__21183.wav,0
data/wav/fake_voice/file_12_2712.wav,0
data/wav/real_voice/file_11_5509.wav,1
data/wav/real_voice/file_12_5749.wav,1
data/wav/fake_voice/file_11__27449.wav,0
data/wav/fake_voice/file_12_32662.wav,0
data/wav/fake_voice/file_11__11353.wav,0
data/wav/fake_voice/file_11__22315.wav,0
data/wav/fake_voice/file_12_12261.wav,0
data/wav/real_voice/file_11_16552.wav,1
data/wav/fake_voice/file_11__12645.wav,0
data/wav/fake_voice/file_11__4063.wav,0
data/wav/fake_voice/file_11__33018.wav,0
data/wav/fake_voice/file_11__23589.wav,0
data/wav/real_voice/file_12_30334.wav,1
data/wav/fake_voice/file_11__3729.wav,0
data/wav/real_voice/file_11_23580.wav,1
data/wav/real_voice/file_11_17373.wav,1
data/wav/real_voice/file_11_30967.wav,1
data/wav/real_voice/file_12_27576.wav,1
data/wav/fake_voice/file_11__19997.wav,0
data/wav/real_voice/file_12_3795.wav,1
data/wav/real_voice/file_11_33101.wav,1
data/wav/real_voice/file_11_14781.wav,1
data/wav/real_voice/file_11_7652.wav,1
data/wav/fake_voice/file_11__11953.wav,0
data/wav/fake_voice/file_11__8758.wav,0
data/wav/real_voice/file_12_11227.wav,1
data/wav/real_voice/file_12_21036.wav,1
data/wav/fake_voice/file_11__20885.wav,0
data/wav/real_voice/file_11_29076.wav,1
data/wav/fake_voice/file_11__7611.wav,0
data/wav/fake_voice/file_12_5962.wav,0
data/wav/real_voice/file_11_11907.wav,1
data/wav/real_voice/file_12_14520.wav,1
data/wav/real_voice/file_11_28428.wav,1
data/wav/fake_voice/file_11__19458.wav,0
data/wav/fake_voice/file_11__10328.wav,0
data/wav/real_voice/file_11_7411.wav,1
data/wav/fake_voice/file_12_31602.wav,0
data/wav/fake_voice/file_11__21571.wav,0
data/wav/real_voice/file_11_26200.wav,1
data/wav/fake_voice/file_11__31869.wav,0
data/wav/fake_voice/file_11__29919.wav,0
data/wav/real_voice/file_12_17557.wav,1
data/wav/fake_voice/file_11__23253.wav,0
data/wav/real_voice/file_11_621.wav,1
data/wav/fake_voice/file_11__31004.wav,0
data/wav/fake_voice/file_11__3536.wav,0
